time,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),red,green,blue,rededge1,rededge2,rededge3,nir,swir
2022-01-05,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,923.0152,1142.4268,985.9804,1400.2913,1987.2957,2179.9856,2052.65,1509.0681
2021-12-31,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,619.1089,687.945,489.05392,971.18604,1267.6908,1422.1243,1323.2473,963.4852
2021-12-26,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,1038.7749,1125.7175,989.0122,1402.4058,1574.3856,1672.3885,1586.1627,1750.9656
2021-12-21,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,928.93884,919.737,775.38855,1201.3116,1230.4172,1341.0768,1238.756,881.96265
2021-12-16,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,1213.4338,1136.889,923.521,1540.3611,1621.0778,1758.2101,1611.6539,917.1862
2021-12-11,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,,,,,,,,
2021-12-06,Thoai_Son,10.252308,105.334358,WS,T,10-04-2022,2.0,7600,1098.3912,993.83105,760.62164,1427.2426,1530.1655,1657.898,1576.7609,553.0277
2022-04-10,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-04-05,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,2040.0106,1945.8226,1785.8162,2327.4905,2427.6003,2571.3972,2486.6194,2004.4994
2022-03-31,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,2396.0764,2158.0835,2049.2883,2639.9607,2807.8008,3037.6602,3009.9614,3719.861
2022-03-26,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1885.8319,1683.7329,1483.2372,2144.479,2269.9949,2400.961,2397.193,2738.6812
2022-03-21,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,2492.0242,2381.3408,2138.3127,3031.6948,3539.8447,3900.508,3822.0059,3791.3044
2022-03-16,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-03-11,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1812.9535,1923.4766,1592.6741,2536.2935,3544.093,3978.9321,4002.5098,2840.2449
2022-03-06,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-03-01,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1514.2952,1779.5287,1373.7386,2361.5786,4013.627,4725.042,4718.35,2865.402
2022-02-24,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-02-19,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1528.0009,1851.5753,1562.228,2255.9612,4421.7485,5659.712,5597.14,2918.8254
2022-02-14,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1491.9828,1798.6757,1476.8807,2188.3296,4261.5522,5278.4634,5106.0474,2896.074
2022-02-09,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-02-04,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2022-01-30,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1442.2786,1773.6434,1588.9646,2017.2372,4295.441,5769.1714,5623.4336,3031.2644
2022-01-20,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,262.80133,553.6463,274.14264,838.0463,2961.5332,4037.3264,3878.8816,1904.2319
2022-01-10,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,327.95947,627.19086,382.1694,884.9525,2710.0781,3487.5305,3312.8093,1934.7925
2022-01-05,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,640.4894,1006.9472,826.7757,1211.5503,2903.7327,3511.1204,3295.4001,1879.2864
2021-12-31,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,451.43286,648.7928,385.399,931.25226,1773.71,2057.191,1911.7477,1161.2607
2021-12-26,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1182.0115,1404.4066,1292.6821,1600.6396,1908.0206,2007.5057,1829.944,1351.3827
2021-12-21,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,815.9058,872.8519,707.9727,1164.8043,1293.0049,1420.0245,1326.8898,1015.09906
2021-12-16,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1371.3478,1429.0895,1320.9607,1726.664,1759.0745,1838.8712,1691.801,1431.7684
2021-12-11,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,,,,,,,,
2021-12-06,Thoai_Son,10.249044,105.347198,WS,T,10-04-2022,3.5,7200,1275.9905,1085.325,838.7276,1575.8947,1568.0594,1679.3169,1604.6371,429.77206
2022-04-10,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2022-04-05,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,2181.1716,2118.054,1995.1642,2465.504,2668.287,2824.4294,2752.4011,2364.2861
2022-03-31,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,2298.3242,2299.6663,2142.9487,2687.925,3289.082,3642.3286,3522.0593,3397.6885
2022-03-26,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1834.7731,1720.3223,1490.1067,2192.4487,2603.8477,2806.4207,2796.8582,2994.7168
2022-03-21,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,2502.729,2521.8655,2239.9736,3149.3582,3866.425,4289.6455,4184.1904,3737.6611
2022-03-16,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2022-03-11,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1982.8624,2128.5503,1775.5594,2738.4392,3896.0527,4401.532,4407.268,3163.508
2022-03-06,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,2177.3958,2376.069,2205.9917,2724.5093,3658.1174,4064.4473,3966.126,2882.9702
2022-03-01,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1553.0392,1797.1462,1431.4258,2293.4365,3805.641,4459.9663,4429.5435,2828.6772
2022-02-24,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2022-02-19,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1743.8903,1992.8674,1787.7256,2293.9329,3872.6433,4804.988,4667.753,2849.0457
2022-02-14,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1475.5656,1727.4882,1409.1426,2112.361,3927.4663,4791.4688,4643.195,2794.165
2022-02-09,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2022-02-04,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2022-01-30,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,2041.6061,2309.7234,2132.6584,2595.913,4413.476,5519.325,5336.822,3416.8723
2022-01-20,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,396.06366,644.6013,371.56604,939.1698,2789.9001,3710.2976,3567.7507,1916.2681
2022-01-10,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,479.6248,751.84515,512.03613,1025.5272,2779.1943,3535.7363,3361.083,2070.5613
2022-01-05,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,973.9336,1218.1306,1227.8241,1274.2727,1957.9723,2229.788,2003.5417,1286.6482
2021-12-31,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,474.0119,646.9747,415.52753,907.513,1739.4359,2031.622,1896.0087,1296.6638
2021-12-26,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1011.13226,1211.4235,1055.8416,1441.0509,1915.7573,2093.8499,1945.9635,1288.7158
2021-12-21,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,797.8776,878.1191,725.07965,1139.6749,1408.707,1586.5757,1482.0197,1012.95593
2021-12-16,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,1189.8798,1280.8275,1257.4302,1465.5033,1546.5875,1608.6984,1543.0471,1299.5781
2021-12-11,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,,,,,,,,
2021-12-06,Thoai_Son,10.248814,105.361138,WS,T,10-04-2022,5.0,8000,887.128,850.256,640.1348,1220.9343,1548.2576,1718.6768,1667.6196,1035.7937
2022-04-10,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,2359.3052,2284.61,2244.9534,2678.4062,2883.1453,3073.4827,3048.969,3407.242
2022-04-05,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,2317.0195,2122.8247,1850.2467,2880.7014,3282.4805,3525.948,3480.3896,3268.2468
2022-03-31,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1773.6978,1846.3447,1705.5261,2209.7793,2866.4272,3192.813,3147.8792,2548.2893
2022-03-26,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1703.5126,1773.5701,1408.2605,2453.0063,3471.3816,3875.5981,3927.7886,3005.5505
2022-03-21,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-03-16,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-03-11,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1426.186,1653.1794,1331.2662,2097.4365,3642.1506,4359.9595,4386.6035,2619.228
2022-03-06,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1798.1079,2060.529,1806.2803,2430.7446,3959.4482,4655.529,4523.536,2844.0498
2022-03-01,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1394.8015,1654.3094,1346.4634,2040.5343,3922.458,4847.2603,4795.526,2877.1743
2022-02-24,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-02-19,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1552.9557,1912.2537,1647.934,2231.8208,4666.9795,5927.359,5743.7427,3213.8994
2022-02-14,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1614.9705,1969.6417,1611.2216,2380.2314,4736.216,5761.0107,5524.5957,3425.9922
2022-02-09,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-02-04,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-01-30,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2022-01-20,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,352.82925,680.9407,380.66513,943.36584,2406.0508,2811.9736,2661.59,1646.1694
2022-01-10,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,617.8495,745.55646,554.04645,1015.22736,1253.297,1357.5548,1269.2875,620.69977
2022-01-05,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2021-12-31,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1064.2472,947.63574,835.7344,1265.2788,1258.4714,1349.3544,1300.165,1236.6115
2021-12-26,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1958.9668,1847.6375,1765.3353,2238.2053,2075.2976,2145.0076,1992.3173,877.57855
2021-12-21,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1111.7233,888.05457,740.0973,1331.8777,1348.8658,1475.4056,1425.8573,1543.6515
2021-12-16,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1828.15,1559.3545,1352.4818,2159.6477,2231.5068,2368.066,2251.4182,2730.3044
2021-12-11,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,,,,,,,,
2021-12-06,Thoai_Son,10.328521,105.30163,WS,T,10-04-2022,1.6,6800,1133.2413,1048.5332,595.56213,2055.8113,2974.474,3348.67,3436.8586,2716.9146
2022-04-10,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,2216.0544,2210.6045,2206.1755,2464.8987,2671.3118,2832.6672,2746.0188,2541.913
2022-04-05,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,3675.0,3668.5,3701.5,3721.0,3678.0,3775.0,3816.0,4131.0
2022-03-31,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-03-26,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,2701.1125,2354.7004,1938.2913,3376.7756,3993.7131,4347.1597,4395.985,4588.455
2022-03-21,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,2720.3428,2870.2285,2683.0286,3424.8,4221.3716,4622.7715,4428.914,3497.1428
2022-03-16,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-03-11,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1721.6982,1960.4609,1556.3123,2558.9363,4024.2515,4615.4136,4624.952,2884.38
2022-03-06,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-03-01,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1625.4686,1849.2748,1562.2622,2236.6277,3843.8145,4661.063,4605.3667,2894.0222
2022-02-24,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-02-19,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-02-14,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1370.397,1617.539,1344.8962,1934.29,3949.4375,5001.4556,4776.2686,2863.693
2022-02-09,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-02-04,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-01-30,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2022-01-20,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,409.5,709.8565,414.36255,994.5461,2782.7954,3411.8438,3244.8694,1952.5446
2022-01-10,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,557.53455,749.3611,543.58856,1005.6622,1736.0548,1950.253,1834.572,1209.8251
2022-01-05,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1129.238,1300.1306,1347.6451,1314.3887,1305.2673,1325.9001,1217.4347,872.61444
2021-12-31,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1082.8091,998.9417,825.2048,1359.5935,1452.1042,1583.1288,1498.4332,1260.2224
2021-12-26,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1640.2397,1642.3475,1615.9182,1858.4406,1772.842,1816.2119,1735.7081,1449.6431
2021-12-21,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1018.7569,922.1038,792.26306,1235.4131,1269.5016,1389.2493,1295.1139,932.09845
2021-12-16,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1338.3984,1211.5731,1031.1207,1663.5328,1793.261,1933.0432,1848.999,1822.836
2021-12-11,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,,,,,,,,
2021-12-06,Thoai_Son,10.316024,105.309873,WS,T,10-04-2022,1.39,7440,1278.4583,1091.8953,804.9742,1781.824,2299.572,2568.8088,2588.8406,2724.537
2022-04-10,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-04-05,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,4131.0,4150.5,4266.5,3885.5,4289.0,4247.5,4282.5,4399.5
2022-03-31,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-03-26,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,2450.32,2373.78,1981.1,2952.72,3299.32,3474.04,3426.64,3290.52
2022-03-21,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-03-16,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-03-11,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1686.5023,1818.0839,1501.127,2297.6501,3540.2415,4103.885,4114.2485,2768.181
2022-03-06,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-03-01,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1703.6841,1899.6926,1611.0686,2261.6672,3674.1003,4373.442,4317.5547,2847.191
2022-02-24,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-02-19,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1722.1637,1966.4757,1763.0636,2240.8105,4135.33,5248.783,5168.103,3106.1409
2022-02-14,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1504.9613,1701.504,1435.2646,1998.2646,3739.21,4648.3623,4481.2256,2868.3684
2022-02-09,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-02-04,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2022-01-30,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1579.4677,1960.554,1923.6259,2023.7842,4117.939,5384.982,5213.1006,2807.518
2022-01-20,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1084.9274,1305.4845,1072.8501,1567.4197,2925.919,3471.683,3258.3726,2291.4504
2022-01-10,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,594.95636,778.11053,552.2795,1027.0391,1814.1616,2066.1763,1945.1423,1330.5975
2022-01-05,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1350.9222,1552.4,1403.4556,1838.1722,2326.4722,2529.2222,2372.0444,1736.55
2021-12-31,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,811.6008,792.5507,597.7582,1085.4406,1251.6433,1410.0706,1286.0402,740.57574
2021-12-26,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,995.7416,1092.5967,1113.0273,1148.6113,1217.5588,1297.9811,1192.7354,1005.9034
2021-12-21,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1031.1635,963.13184,790.55304,1273.2975,1402.8019,1565.5442,1465.1598,1086.9978
2021-12-16,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1391.6522,1452.3188,1295.0217,1829.1449,2151.971,2319.3044,2202.2173,1677.1449
2021-12-11,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,,,,,,,,
2021-12-06,Thoai_Son,10.306886,105.290958,WS,T,10-04-2022,1.85,8000,1004.4336,847.9411,627.7754,1311.6178,1570.0167,1725.847,1705.1489,1643.3949
2022-04-10,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,2208.767,2255.8594,2217.202,2476.4443,2822.4175,3029.9556,2944.3223,2416.4924
2022-04-05,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,2014.5864,1871.6924,1682.0795,2352.4907,2694.4631,2890.9792,2854.7212,2397.424
2022-03-31,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,2688.7334,2548.6511,2279.399,3229.2546,3963.6943,4375.4478,4329.1455,4189.5864
2022-03-26,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1872.8914,1922.754,1634.11,2401.631,3206.5981,3491.2812,3457.1782,2941.1758
2022-03-21,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,2537.315,2648.5513,2514.9841,3108.685,3863.8662,4264.2837,4062.4646,3299.1733
2022-03-16,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2022-03-11,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1800.3369,1936.5793,1622.7793,2409.3127,3713.7637,4259.4976,4301.8115,3067.2197
2022-03-06,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2022-03-01,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1688.1364,1897.2874,1598.3611,2270.3672,3763.1172,4442.7207,4429.1714,2996.197
2022-02-24,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2022-02-19,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1853.8225,2053.56,1828.2052,2372.8115,3959.6304,4768.8447,4645.1978,3271.5398
2022-02-14,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1711.5692,1946.5394,1665.917,2249.3696,4100.893,4959.9214,4781.7485,3208.3435
2022-02-09,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2022-02-04,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2022-01-30,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1932.0085,2307.0566,2249.7397,2396.2483,4019.5183,4920.508,4777.174,3006.331
2022-01-20,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,578.0672,797.6318,528.959,1079.3616,2672.2222,3302.898,3192.5503,2114.3513
2022-01-10,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,675.11383,870.1057,637.7875,1128.9531,2054.8523,2347.3894,2236.348,1586.2714
2022-01-05,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1107.3203,1350.5312,1428.625,1303.5,1390.5938,1438.7812,1364.4766,883.96875
2021-12-31,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,916.7954,937.85486,734.9518,1223.5415,1562.02,1758.5457,1649.2349,1171.7072
2021-12-26,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1206.5807,1289.4843,1242.8901,1416.2332,1606.5471,1716.7578,1587.9507,1286.5471
2021-12-21,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1061.958,1016.1945,852.02124,1329.9207,1637.376,1840.7786,1758.3875,1401.722
2021-12-16,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1263.1316,1207.3368,961.6585,1619.7068,2114.2964,2351.8535,2203.3818,1398.5277
2021-12-11,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,,,,,,,,
2021-12-06,Thoai_Son,10.298963,105.275991,WS,T,10-04-2022,2.1,7600,1272.1941,1088.285,795.1143,1749.3094,2335.695,2607.913,2633.7786,2705.6545
2022-04-10,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,2358.9844,2372.0312,2424.5156,2529.7188,2453.4375,2522.375,2405.0625,1816.75
2022-04-05,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-03-31,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,2742.998,2455.9497,2298.5444,3138.2822,3384.1533,3673.6128,3625.2903,4057.8628
2022-03-26,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-03-21,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,3031.888,3177.5117,2894.8657,3795.3157,4729.749,5217.195,5055.0737,4015.5073
2022-03-16,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-03-11,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1621.527,1863.4736,1436.3345,2532.4238,4158.945,4809.4185,4862.0,2915.3684
2022-03-06,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1697.8214,2558.4285,2653.6428,2355.8572,3837.2856,4431.2856,4754.143,2731.4285
2022-03-01,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1372.142,1693.6793,1312.2112,2171.9973,4187.2466,5111.4766,5094.6523,2723.3906
2022-02-24,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-02-19,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1674.2545,2014.8893,1796.3683,2309.5989,4717.6587,6100.994,6005.497,3200.6167
2022-02-14,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1388.6746,1656.6981,1366.9176,1999.457,4191.5234,5311.5874,5125.1494,2943.5015
2022-02-09,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-02-04,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-01-30,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2022-01-20,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,229.31163,561.00415,276.47092,803.2687,3049.4348,3975.5374,3789.1467,1997.7313
2022-01-10,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,385.18698,687.7188,427.09833,931.03046,2231.9004,2588.3047,2428.4072,1529.7396
2022-01-05,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,774.4727,1006.1636,768.43146,1277.6012,1757.0841,1887.4454,1713.2415,790.8068
2021-12-31,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,802.64197,841.7763,643.9813,1121.6676,1230.9335,1337.1495,1232.455,533.9058
2021-12-26,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1355.7356,1403.2985,1346.11,1625.2722,1593.8691,1643.7749,1562.8561,1485.0157
2021-12-21,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1069.8568,951.4088,805.4822,1274.6354,1155.8176,1233.0684,1134.5442,598.4986
2021-12-16,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1355.5704,1110.7485,889.0197,1590.0507,1518.4761,1607.8817,1501.5183,521.6282
2021-12-11,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,,,,,,,,
2021-12-06,Thoai_Son,10.272277,105.291556,WS,T,10-04-2022,1.5,6400,1136.5963,892.88293,676.6565,1431.2106,1531.543,1645.1578,1632.9695,1346.421
2022-04-10,Thoai_Son,10.277579,105.307934,WS,T,10-04-2022,2.3,8000,2353.5166,2286.8647,2232.182,2577.299,2626.484,2753.7915,2670.8496,2478.7834
2022-04-05,Thoai_Son,10.277579,105.307934,WS,T,10-04-2022,2.3,8000,,,,,,,,
2022-03-31,Thoai_Son,10.277579,105.307934,WS,T,10-04-2022,2.3,8000,2300.5486,2217.7,2123.0742,2555.915,2728.2817,2919.3384,2810.12,2222.3782
