name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chau Phu,2022-07-07,32,24,27.8,39.2,24,31,25.1,86,0.2,100,4.17,rain,0,0,40,20.9,245.9,1007.5,55.5,11.9,216.3,18.7,9,60,2022-07-07T05:42:28,2022-07-07T18:25:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-07-08,29,25,26.6,35.6,25,28.7,24.7,89.7,15,100,4.17,rain,0,0,36.4,22.3,250.9,1007.4,85.4,11.7,288.5,24.8,9,60,2022-07-08T05:42:43,2022-07-08T18:25:31,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-07-09,31,23,26.7,37.7,23,29.3,24.2,87.1,17,100,4.17,rain,0,0,40.3,20.5,256.2,1006.3,83.1,11.2,93.9,8,5,30,2022-07-09T05:42:58,2022-07-09T18:25:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-07-10,30,23,25.1,35.1,23,25.9,23.5,91.3,28,100,12.5,rain,0,0,68.4,22,259.7,1006.7,88.3,10.1,27.8,2.5,2,10,2022-07-10T05:43:14,2022-07-10T18:25:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-11,27,24,25.4,30.6,24,25.7,24.3,93.5,14,100,8.33,rain,0,0,72,22.3,260.2,1006.7,88.9,9.9,62.6,5.3,4,10,2022-07-11T05:43:29,2022-07-11T18:25:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-12,27.5,23,24.9,31.7,23,25.3,24.1,95.5,111,100,16.67,rain,0,0,59.4,24.1,266,1005.7,89.9,7.9,51.6,4.6,5,30,2022-07-12T05:43:44,2022-07-12T18:25:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-13,26.3,23,24.7,26.3,23,24.7,24,95.9,48,100,12.5,rain,0,0,53.6,22.3,270.8,1004.9,89.5,9.1,55.8,4.8,3,10,2022-07-13T05:43:59,2022-07-13T18:25:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-14,29.3,23,25.9,34.9,23,27.4,24.3,91.5,19,100,8.33,rain,0,0,42.8,20.5,241.9,1005.6,80.4,10.5,212.2,18,9,30,2022-07-14T05:44:14,2022-07-14T18:25:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-15,30,24,26.3,37.4,24,28.5,24.9,92.3,1,100,4.17,rain,0,0,33.8,16.6,243.1,1006.6,78,10.8,249.5,21.6,8,30,2022-07-15T05:44:28,2022-07-15T18:25:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-16,31,24,26.6,38,24,28.7,25.1,91.9,7,100,8.33,rain,0,0,44.6,24.1,232.4,1007.4,59.9,10.7,276.6,23.8,8,60,2022-07-16T05:44:43,2022-07-16T18:25:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-17,30.1,24,26.6,37.1,24,28.8,25.1,91.8,9,100,8.33,rain,0,0,36,22.7,228.2,1008.7,68.2,10.5,264.9,22.8,8,75,2022-07-17T05:44:57,2022-07-17T18:25:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-18,32,25,27.9,39.2,25,30.9,24.7,83.9,0.3,100,4.17,rain,0,0,31,18.4,246.5,1007.2,62.4,10.7,273.7,23.6,9,75,2022-07-18T05:45:11,2022-07-18T18:25:23,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-19,32.3,25,27.4,41.7,25,30.5,25.1,88,0.1,100,4.17,rain,0,0,33.5,18.4,242.7,1006.2,79.7,10.6,225.3,19.5,8,75,2022-07-19T05:45:24,2022-07-19T18:25:18,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-20,27.1,24,25.1,31,24,25.7,24.6,96.8,8.1,100,8.33,rain,0,0,34.2,33.5,216.3,1006.7,81.7,10.4,123.1,10.5,7,60,2022-07-20T05:45:38,2022-07-20T18:25:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-21,26.3,24,24.9,26.3,24,24.9,24.1,95.4,34,100,12.5,rain,0,0,26.6,16.6,233.5,1009.1,86.5,10.9,39.6,3.4,2,10,2022-07-21T05:45:51,2022-07-21T18:25:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-22,33,22,27.5,37.9,22,30.3,23.6,81.2,0.4,100,12.5,rain,0,0,22.3,11.4,12.4,1009.5,44.5,11,246.8,21.3,10,30,2022-07-22T05:46:04,2022-07-22T18:24:57,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-23,34,25,27.5,38.3,25,29.5,24.4,85.1,10.3,100,29.17,rain,0,0,23,13,177.7,1008.7,53,10.6,291,25.1,9,60,2022-07-23T05:46:16,2022-07-23T18:24:49,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-24,33,24,27.8,38.1,24,30.7,24.5,84,2,100,4.17,rain,0,0,23,14.2,77.4,1007.4,47.5,11.3,223.3,19.3,9,60,2022-07-24T05:46:29,2022-07-24T18:24:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-25,33,24,27.4,42.1,24,30,25,88.1,2,100,4.17,rain,0,0,21.6,11.2,121.9,1007.6,43.9,10.5,251.8,21.7,9,60,2022-07-25T05:46:41,2022-07-25T18:24:29,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-26,33,25,27.8,39.3,25,30.9,24.9,85.4,1,100,4.17,rain,0,0,23.8,13,180.8,1007.8,52,11,211.9,18.3,9,30,2022-07-26T05:46:52,2022-07-26T18:24:18,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-27,33,24,27.1,39.3,24,29,24.5,87.5,2.1,100,25,rain,0,0,19.4,14.6,143,1007.5,73.6,10.8,277.5,24.1,9,60,2022-07-27T05:47:03,2022-07-27T18:24:06,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-07-28,33,24,27.1,40.4,24,29.4,24.6,87.6,3.8,100,25,rain,0,0,23.8,8.1,210.4,1007.6,55.1,9.8,290.5,25.1,10,60,2022-07-28T05:47:14,2022-07-28T18:23:53,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-29,32.5,24,27.4,40.6,24,30.5,24.9,87.5,1.3,100,12.5,rain,0,0,25.2,16.6,223.9,1007.1,47,10.5,258.2,22.3,9,60,2022-07-29T05:47:25,2022-07-29T18:23:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-30,33,25,28.5,42.1,25,33,25.4,84.4,2,100,20.83,rain,0,0,31,18.4,232,1006.6,50.2,10.8,252.8,21.9,10,60,2022-07-30T05:47:35,2022-07-30T18:23:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-07-31,31.1,24,27.3,40.3,24,31.1,25.9,92.4,7.8,100,37.5,rain,0,0,30.6,20.5,233.7,1005.7,66.5,11.1,273.4,23.7,9,75,2022-07-31T05:47:45,2022-07-31T18:23:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-01,31,24,26.6,36.5,24,28.6,24.7,90,18,100,12.5,rain,0,0,28.1,21.5,245.6,1006.5,60.6,10.7,204.5,17.7,7,60,2022-08-01T05:47:54,2022-08-01T18:22:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-02,31,25,27.4,37.7,25,30.5,25,87.5,0.1,100,4.17,rain,0,0,27.4,18.4,238.6,1007.4,59.8,11.5,142,12.4,7,60,2022-08-02T05:48:03,2022-08-02T18:22:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-03,31,24,26.7,37.7,24,28.7,24.8,89.7,20,100,8.33,rain,0,0,32.4,18.6,253,1008.7,75.4,10.6,220,19.1,9,60,2022-08-03T05:48:11,2022-08-03T18:22:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-04,31,24,26.7,37.1,24,28.5,24.3,87.8,5.1,100,8.33,rain,0,0,29.2,15,263.7,1008.5,71.9,11.2,239.6,20.6,9,30,2022-08-04T05:48:19,2022-08-04T18:22:01,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-05,31,25,27.5,35,25,29.4,23.8,81.7,0.3,100,8.33,rain,0,0,37.4,17.9,265.6,1008,61.8,11.6,201.2,17.3,9,30,2022-08-05T05:48:27,2022-08-05T18:21:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2022-08-06,27.5,22,25.8,31.4,22,26.8,24.2,91.4,25.7,100,8.33,rain,0,0,42.1,17.1,245.5,1007.5,79,11,134.1,11.6,7,30,2022-08-06T05:48:34,2022-08-06T18:21:21,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-07,29.4,23,26.1,33.9,23,27.4,24,88.7,8,100,4.17,rain,0,0,57.6,25.9,252.4,1007,82.8,10.9,130.6,11.4,8,10,2022-08-07T05:48:41,2022-08-07T18:21:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-08,30,21,25.5,36.9,21,26.5,24.3,94,22,100,4.17,rain,0,0,55.6,22.5,250.7,1007.1,77.1,10.8,114.2,9.8,7,10,2022-08-08T05:48:48,2022-08-08T18:20:39,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2022-08-09,30,23,26.3,34.1,23,28.1,23.8,86.4,0.5,100,4.17,rain,0,0,51.8,24.1,262.8,1006.6,73.5,11.3,34.5,2.9,2,10,2022-08-09T05:48:54,2022-08-09T18:20:16,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
